vaicaunoicokhiennguoithaydoi,Thức thâu đêm để nghĩ suy về em nhiều Thật ra có những điều Làm cho anh không yên được giấc Bấy lâu ta không nói nhau một câu nào Chờ dòng tin nhắn chào Trở lại cảm giác như lúc trước Có phải vì anh Vẫn thường vô ý Chẳng suy nghĩ vài lần khiến em u sầu Có phải vì anh Trót vài câu nói Chạm vào nơi niềm đau mà người luôn chôn giấu Vài câu nói có khiến người thay đổi Có khiến bờ môi ấm êm Nay chỉ còn trong nỗi nhớ Vài câu nói kéo đến màu u tối Cuốn hết bình yên lúc xưa bên cạnh nhau Mãi đi xa để mình ta trong căn phòng Cùng nước mắt trong lòng  Yeah Chẳng còn giọt nước mắt nào cho em rơi Cũng chẳng còn gì tha thiết để nói nên lời Sẽ chỉ mang đến thêm u sầu Làm dấu yêu phai màu Chẳng biết ta phải đi về đâu Giờ thì lời xin lỗi còn kịp thời Làm sao khi cảm xúc em nguội rồi Bao nhiêu lần như thế rồi Không còn cơ hội nào cho anh nữa đâu Tổn thương nhau bấy nhiêu đây thôi Có phải vì anh cũng tại vì anh Vẫn thường vô ý Làm em rối trí Ngày đêm tối nghĩ suy Vậy mà người vô tâm nào biết gì đâu Có phải vì anh vì anh Trót vài câu nói Chạm vào nơi niềm đau mà người luôn chôn giấu Vài câu nói có khiến người thay đổi Có khiến bờ môi ấm êm Nay chỉ còn trong nỗi nhớ còn trong nỗi nhớ Vài câu nói kéo đến màu u tối Cuốn hết bình yên lúc xưa bên cạnh nhau Mãi đi xa để mình ta trong căn phòng trong căn phòng Vì dòng cảm xúc không thể trở về như lúc ta vừa bắt đầu Và sẽ như thế nào nếu bỏ lại ngày tháng đã từng với nhau Một vài câu nói vô tình đẩy lùi mọi thứ về thì quá khứ Baby I just wanna say Im sorry  Mình ta trong căn phòng 
hai mươi hai (22),Cuộc đời này là màu hồng mẹ nói lúc con ra đời Mỉm cười là điều tuyệt vời mẹ nói lúc con lên năm Dù răng con sún chân không dài vai chẳng thon Mặt Trời còn dẹt một phần mà sao thế gian luôn cần Hãy làm điều mình tự hào mẹ nói lúc con lên 10 Đừng làm điều mình ngần ngại mẹ nói lúc con 12 Dù cho đôi lúc con sai đường và quên lối đi Trưởng thành là điều tuyệt vời để từ sai ta học cho đúng Sau này năm con hai mươi hai sẽ thấy màu mắt của con thật xinh Thấy giọng ca ngân nga trong vắt có khi lại khiến con rất đặc biệt Và hãy nhớ rằng trên đời này không ai phải giống ai Nên là năm con hai mươi hai hãy sống hồn nhiên giống như mười hai Tình đầu là điều tuyệt vời mà con khắc ghi suốt đời Từng chạm và từng dịu dàng làm tim của con rối bời Đừng quan tâm quá con sẽ cùng cậu ta đến đâu Kỉ niệm là điều ở lại dù ai có đi xa mãi Sau này năm con hai mươi hai sẽ thấy màu mắt của con thật xinh Thấy giọng ca ngân nga trong vắt có khi lại khiến con rất đặc biệt Và hãy nhớ rằng trên đời này không ai phải giống ai Nên là năm con hai mươi hai hãy sống hồn nhiên giống như mười hai  Sau này năm con hai mươi hai hãy vang lời ca của con muôn nơi Mang tình yêu thương con đang giữ nhân ra tỏa khắp muôn phương chân trời Sẽ thật khó vì có đôi lần con sẽ cảm thấy chơi vơi Nhưng chẳng sao khi con cho đi phía sau đừng nghĩ sẽ nhận lại gì Năm con hai mươi hai oohoohooh Năm con hai mươi hai oohwooh Sẽ thật khó vì có đôi lần con sẽ cảm thấy chơi vơi Nhưng chẳng sao khi con cho đi phía sau đừng nghĩ sẽ nhận lại gì Hai mươi hai Hai mươi hai Hai mươi hai Hai mươi hai Địa cầu là một hình tròn vậy nên thế gian xoay vòng Điều mình nhận được là điều mình vô thức đã cho đi Vậy nên sau nếu con có rời xa chốn đây Đừng sợ và đừng chần chừ vì đi cũng là để trở về 
GIAYPHUT,Chỉ sợ giây phút này không thành Anh không muốn đắm say Chỉ sợ giây phút này không thành Anh không muốn đắm say Chỉ sợ giây phút này không thành Anh không muốn đắm say Chỉ sợ giây phút này không thành Anh không muốn đắm say Có lẽ Không Anh chắc chắn trông Chờ đợi baby girl Anh muốn kế bên em oh baby Anh muốn có Có được shawty Em là mọi thứ em à Màu hồng tím Anh không muốn đau tim đâu em Màu hồng tím Anh không muốn tim phải đau em Chỉ sợ giây phút này không thành Anh không muốn đắm say Chỉ sợ giây phút này không thành Anh không muốn đắm say Yea có lẽ anh Anh không muốn đợi Anh muốn bên em Đừng rớt nước mắt Hãy lean on me Anh không muốn đắm say BBBấy lâu nay anh tự hỏi em đang nơi đâu ĐĐĐã bao nhiêu lâu vì love mà anh phải u sầu Anh đã đi tìm kiếm em biết bao lâu Nhưng anh không muốn thấy Khi mà hai ta không bên nhau Bên em anh không đau Không muốn em say no Anh chỉ muốn bên em Anh thực sự yêu em quá lâu Bấy lâu nay em ở đâu Bấy lâu nay em ở đâu Anh đi tìm kiếm em Chỉ sợ giây phút này không thành Anh không muốn đắm say Chỉ sợ giây phút này không thành Anh không muốn đắm say Chỉ sợ giây phút này không thành Anh không muốn đắm say Chỉ sợ giây phút này không thành Anh không muốn đắm say 
bao tiền một mớ bình yên?,Mười giờ văn phòng vẫn sáng đèn Lại một hôm làm thâu suốt đêm Bàn chân đau mỏi nhức tựa lưng em chợp mắt Dặn lòng Vì cuộc sống êm đẹp Hạnh phúc không đâu cách xa mà ta cứ đi tìm Vậy xin em một lần tự yêu thương lấy mình Một ngày em được mấy bữa cơm Đợt này công việc có tốt hơn Còn ai hay gièm pha Còn ai luôn rầy la mà xót xa oà lên khóc vô vọng Cành lá đông qua sẽ rơi Khổ đau sẽ vơi nỗi buồn sẽ qua Mưa tạnh mây tan trời quang Xin đừng buông xuôi dễ dàng Dù có lắm phút chốc em lạc lối Hãy cho mình hồn nhiên một chút thôi Mặc cho những âu lo ghìm chặt đôi vai Mặc cho tiếng thở dài đập vào hư không Dù có những lúc chỉ muốn gục ngã Má em hồng cười lên để thấy ta Thật may mắn khi em như một bông hoa Mọc lên giữa nơi sa mạc cằn cỗi Chỉ cần vậy thôi  Mua gì em còn phải đắn đo Cho mình em đừng nên lắng lo Dù ai có gièm pha Đừng quan tâm vài ba lời nói xa mà vấp ngã yếu lòng Chẳng ai thu phí ước mơ Thì hãy cứ mơ từng giây phút giờ Em là mây cho trời ban Xin đừng buông xuôi dễ dàng Dù có lắm phút chốc em lạc lối Hãy cho mình hồn nhiên một chút thôi Mặc cho những âu lo ghìm chặt đôi vai Mặc cho tiếng thở dài đập vào hư không Dù có những lúc chỉ muốn gục ngã Má em hồng cười lên để thấy ta Thật may mắn khi em như một bông hoa Mọc lên giữa nơi sa mạc cằn cỗi Chỉ cần vậy thôi Đã có ngày tháng năm kia vụn vỡ Nhưng hãy nhớ Tỉnh giấc mơ ngày mai rồi sẽ tốt hơn Chẳng còn những lúc buốt giá Dày vò tâm can yếu đuối ngày qua  Cần bao nhiêu lâu để em tìm kiếm Cần bao nhiêu tiền đổi một mớ bình yên Chẳng ai bán ai mua ai mần ai mang Bình yên chứa chan nơi trong lòng nhân gian Dù có những lúc chỉ muốn gục ngã Má em hồng cười lên để thấy ta Thật may mắn khi em như một bông hoa Mọc lên giữa nơi sa mạc cằn cỗi Chỉ cần vậy thôi 
Có Em (feat. Low G),Từ ngày hôm qua khung trời bên cửa sổ đẹp lung linh bên ngàn tia nắng Để ngày hôm nay khung trời riêng mang trong mình anh thêm em đến bên đời Bởi vì khi nắng vẫn còn rơi Khi bóng tối còn chơi vơi Khi ánh mắt nghỉ ngơi Thao thức tháng ngày trôi Là khi em đến giấc ngủ say Thao thức bỗng chợt theo mây Cuốn theo đơn côi biết bao ngày Because now you are my bae Cause youre now my bae Cause youre now my bae Cause youre now my babe Because now you are my bae Cause youre now my babe Cause its you oohoohooh Là bởi vì có em mây thay màu Đẹp tựa bao giấc mơ chôn sâu anh từng giấu Bởi vì là chính em mang u sầu Gửi vào làn gió bay xa để khung trời anh giữ sẽ có thêm màu xanh Ooh yeah thấy em nhìn lướt khi vào show biết ngay là cá đang cắn câu xời Ooh yeah có ngay cả squad đang nhìn thâu anh đoán là không ai cưa được đâu no Ooh yeah baby girl anh xin số xong anh khuyến mãi một lượt flow Anh đón em buổi sáng em cho anh chờ lâu xung quanh khu em nguyên một hàng dâu Em ra cười ngại không nói một câu Anh bảo thoải mái đi với ai sao phải giấu Tặng ngay cho em bông hoa mà trông hơi xấu Nhưng phải thế nó mới tôn khuôn mặt xinh của em woa Tặng em cà phê cà phê pha Em thích bạc xỉu tiền anh bún trả Cảm thấy cá hồi đợt vừa rồi hơi suy Người anh như tá lả khi bồ cũ nó trà đá Nên là lên Đà Lạt food tour cho nó chill đêê Visa lấy ra tiêu đêê Em bảo anh là yêu ghê Book con Airbnb nhìn thì siêu mê Mặc ngay con áo phao xong đi ngắm sao Vặn ga trên đồi xong rồi tán nhau Soi tướng phu thê mình có trán cao Cùng quả môi dày tình cảm để cho chúng nó chạm nhau eh Because now you are my bae Cause youre now my bae Cause youre now my bae Cause youre now my babe Because now you are my bae Cause youre now my babe Cause its you oohoohooh Là bởi vì có em mây thay màu Đẹp tựa bao giấc mơ chôn sâu anh từng giấu Bởi vì là chính em mang u sầu Gửi vào làn gió bay xa để khung trời anh giữ sẽ có thêm màu xanh  Có lẽ ngày mai khi đôi mắt đã dần phai phôi Vẫn đưa theo ngàn mây chờ tia nắng phía bờ môi ấy Khẽ nắm bàn tay đang ôm tiếng nói của anh rất lâu huhohhuhohoh Thấp thoáng mùi hương vương trên mái tóc của em thấp thoáng mùi hương mái tóc của em Đưa giấc mơ đang chìm sâu về bên nắng gió cùng lời ca đưa giấc mơ về bên nắng gió cùng lời ca Giấu tháng ngày bơ vơ trong ánh mắt mà em vẫn đang trao đến anh tháng ngày bơ vơ ánh mắt mà em trao đến anh Là bởi vì có em mây thay màu có em Đẹp tựa bao giấc mơ chôn sâu anh từng giấu từng giấu từng giấu Bởi vì là chính em mang u sầu chính em chính em Gửi vào làn gió bay xa để khung trời anh giữ sẽ có thêm màu xanh Because now you are my bae Cause youre now my bae Cause youre now my bae Cause youre now my babe Because now you are my bae Cause youre now my babe Cause its you Cause youre now my bae yeah Cause youre now my babe yeahyeah Uhh huhuh huhuh 
Ánh Sao Và Bầu Trời,Chưa bao giờ tôi thấy em cười nhiều như hôm nay Chưa bao giờ tôi thấy mắt em long lanh thế này Em say mê nói về anh ta về cuộc hẹn hò ngày hôm qua Người mà luôn làm em ngạc nhiên với những món quà Ngỡ như rằng mình sẽ vui khi em nói có người mới Thế nhưng trong lòng chơi vơi con tim vỡ ra thành trăm mảnh rồi Chỉ là một giây buông tay giờ đành lỡ nhau cả một đời Em có thêm một ánh sao tôi mất bầu trời Muốn nói tôi vẫn còn yêu em Muốn giữ lấy đôi bờ vai em Muốn nói em ơi đừng đi Đừng đi về nơi có anh ta đang đứng chờ Muốn nắm tay em một lần nữa Cùng quay về lại con phố xưa Nụ hôn đầu tiên mình trao dưới mưa em đã quên chưa  Em em đừng bao giờ khóc Hãy hạnh phúc nhé xin đừng khóc Sẽ có người luôn làm em mỉm cười Còn điều gì đọng lại ở tim anh Dù mọi chuyện giờ đã qua nhanh anh sẽ cố giữ cố giữ Dù rất muốn nói ra Anh rất nhớ em đêm ngày chẳng thể nào ngủ được I really really miss you babe Ngỡ như rằng mình sẽ vui khi em nói có người mới Thế nhưng trong lòng chơi vơi con tim vỡ ra thành trăm mảnh rồi Chỉ là một giây buông tay giờ đành lỡ nhau cả một đời Em có thêm một ánh sao tôi mất bầu trời Muốn nói tôi vẫn còn yêu em Muốn giữ lấy đôi bờ vai em Muốn nói em ơi đừng đi Đừng đi về nơi có anh ta đang đứng chờ Muốn nắm tay em một lần nữa thôi Cùng quay về lại con phố xưa Nụ hôn đầu tiên mình trao dưới mưa em đã quên chưa Mong cho em luôn vui và cười như lúc này Dù anh sẽ chẳng ở mãi bên em Vì giờ đã có người thay thế anh Xin người kia sẽ chẳng để lệ rơi mắt em Sẽ luôn thật quan tâm em 
Mo,Khi mà em Rời xa vòng tay của riêng anh Chạy theo cơn mơ Chạy theo hạnh phúc ở nơi nào Chỉ mỗi anh nơi này Nâng niu những thơ ngây Và khi anh lặng lẽ chôn giấu Bao buồn vui gói trong ngăn đựng những niềm đau Tháng tháng ngày chẳng màng Anh lạc lối giữa bao làn gió đang hát vu vơ Rằng Ah hah hah ah ah ah hah ah Tự nắm đôi tay anh mơ màng Hình dung em đang chốn đây  Ah hah hah ah ah ah hah ah Tự hé đôi môi anh mỉm cười Hình dung em đang ôm anh lúc này Mình anh bên những tháng năm âm thầm đổi thay Mình anh bên những chất chứa chưa một lần nói Mình anh với trăng vương bên thềm Gợi nhớ ai hương tóc mềm Để thấy không gian dài rộng thế Mình anh mỗi đêm ru anh vào một giấc mơ có em về Dù mai đây ai thay anh yêu em Mình anh với riêng anh trong đời Vệt nắng trên cao vời vợi Thời gian nhẹ khâu vết thương anh  Có lúc chỉ muốn nói em nghe Những điều cất giấu cứ xoáy trái tim anh Những điều quấn lấy nhức nhối trái tim anh Đánh mất chính bản thân anh  Có lúc đã mất hết vô tư Quanh mình chỉ những sóng gió những ưu tư Anh lại nhớ đến những lúc ta an nhiên Nói những câu chuyện thâu đêm Mình anh bên những tháng năm âm thầm đổi thay Mình anh bên những chất chứa chưa một lần nói Mình anh với trăng vương bên thềm Gợi nhớ ai hương tóc mềm Để thấy không gian dài rộng thế Mình anh mỗi đêm ru anh vào một giấc mơ có em về Dù mai đây ai thay anh yêu em Mình anh với riêng anh trong đời Vệt nắng trên cao vời vợi Thời gian nhẹ khâu vết thương anh Mình anh bên những tháng năm âm thầm đổi thay Mình anh bên những chất chứa chưa một lần nói Mình anh với trăng vương bên thềm Gợi nhớ ai hương tóc mềm Để thấy không gian dài rộng thế Mình anh mỗi đêm ru anh vào một giấc mơ có em về Dù mai đây ai thay anh yêu em Mình anh với riêng anh trong đời Vệt nắng trên cao vời vợi Thời gian nhẹ khâu vết thương anh Mình anh với riêng anh trong đời Vệt nắng trên cao vời vợi Thời gian nhẹ khâu vết thương anh 
Tình Ca Tình Ta,Sáng nay chợt tỉnh dậy anh lại thấy nhớ em Liệu rằng giờ này em có lỡ quên Sợ chẳng gặp mặt sẽ trở nên lạnh nhạt hơn Mỗi ngày Anh đều nghĩ về em mỗi giây Nhưng khi hỏi anh lại chối đấy Sợ một người sẽ tới đây mang em đi và Mình thương nhau cũng đã lâu Mà chẳng ai dám nói thành câu Mình thương nhau cũng đã lâu Chẳng thể sống nếu thiếu đi nhau Vậy em ơi cứ nói ra Để tình ta sẽ nở thành hoa Rồi anh sẽ đưa em đến nơi Mà chỉ có ta và lời ca này Lạc vào chốn yên bình nắng vương vai Lạc vào những giấc mơ khờ dại Giờ em chẳng còn sợ bóng đêm dài Vì anh sẽ bên cạnh mãi mãi Tình ta sẽ là đẹp nhất trên đời Cùng nhau đón ban mai ngày mới Lạc vào ánh mắt ngời lúc em cười Là anh muốn trọn đời làm em vui Mồm em cười tươi Giọng em trong vắt Mang em về nhà nuôi điều này anh chắc Được thấy em luôn vui rạng ngời trên mặt là bao nhiêu rắc rối muộn phiền sẽ quên sạch ya Em luôn tươi tắn như là giã quỳ Không ai đứng nhất vì em đã nhì Dẫu cho mai này hai ta già đi Tình anh vẫn đầy dù em xa xỉ Mình thương nhau cũng đã lâu Mà chẳng ai dám nói thành câu Mình thương nhau cũng đã lâu Chẳng thể sống nếu thiếu đi nhau Vậy em ơi cứ nói ra Để tình ta sẽ nở thành hoa Rồi anh sẽ đưa em đến nơi Mà chỉ có ta và lời ca này Anh sẽ viết viết bài tình ca Viết viết về tình ta Anh sẽ viết viết bài tình ca Viết viết về tình ta Anh sẽ viết về buổi sáng tinh mơ Em dậy sớm nhưng vẫn rất xinh cơ Làm bữa sáng cho những đứa con mình Anh hạnh phúc vui đến ngẩn ngơ Anh sẽ hát tututututututututu Anh sẽ hát tututututututututu Và anh hát tututututututututu Anh sẽ hát tututututututututu Lạc vào chốn yên bình nắng vương vai Lạc vào những giấc mơ khờ dại Giờ em chẳng còn sợ bóng đêm dài Vì anh sẽ bên cạnh mãi mãi Tình ta sẽ là đẹp nhất trên đời Cùng nhau đón ban mai ngày mới Lạc vào ánh mắt ngời lúc em cười Là anh muốn trọn đời làm em vui 
Past Lives,Past lives couldnt ever hold me down Lost love is sweeter when its finally found Ive got the strangest feeling This isnt our first time around Past lives couldnt ever come between us Sometimes the dreamers finally wake up Dont wake me Im not dreaming Dont wake me Im not dreaming Past lives couldnt ever hold me down Lost love is sweeter when its finally found Ive got the strangest feeling This isnt our first time around Past lives couldnt ever come between us Sometimes the dreamers finally wake up Dont wake me Im not dreaming Dont wake me Im not dreaming Past lives couldnt ever hold me down Lost love is sweeter when its finally found Ive got the strangest feeling This isnt our first time around Past lives couldnt ever come between us Sometimes the dreamers finally wake up Dont wake me Im not dreaming Dont wake me Im not dreaming 
Quên Đặt Tên,Ngày ấy khi đôi mươi tôi đem lòng thương nhớ ai Ngày ấy người ta nói sẽ quay về Ngày ấy bão trong tim nhưng tôi chỉ biết đứng yên Ngày ấy có cơn đau quên đặt tên  Lâu không gặp nhau lâu không chào nhau lâu không đôi lời Mới đấy đã xa gần ba năm Cái hôn ấy chưa khô Giọt nước mắt cũng chưa khô Chỉ là yêu thương giờ xác xơ Năm tháng trôi phiêu diêu Mộng mơ theo những cánh diều Có đâu ngờ tương tư mang theo mãi Ôm khát khao riêng ta Buồn thay cơn bão đi qua Người đi mất Tim ơi đừng xót xa Ngày ấy khi đôi mươi tôi đem lòng thương nhớ ai Ngày ấy người ta nói sẽ quay về Ngày ấy bão trong tim nhưng tôi chỉ biết đứng yên Ngày ấy có cơn đau quên đặt tên Hạ vắng kéo yêu thương trôi thật chậm đi rất xa Thu kéo dấu yêu về vội vã Dòng thư tình tôi viết riêng cho người gửi vào nắng Buồn thay người chỉ yêu những cơn mưa Ngày ấy có cơn đau quên đặt tên  Con nắng kia hơi to Cơn mưa kia cũng hơi to Chút vô tình mưa mang ai xa mất Ôm khát khao riêng ta Buồn thay cơn bão đi qua Người đi mất Tim ơi đừng xót xa Ngày ấy khi đôi mươi tôi đem lòng thương nhớ ai Ngày ấy người ta nói sẽ quay về Ngày ấy bão trong tim nhưng tôi chỉ biết đứng yên Ngày ấy có cơn đau quên đặt tên Hạ vắng kéo yêu thương trôi thật chậm đi rất xa Thu kéo dấu yêu về vội vã Dòng thư tình tôi viết riêng cho người gửi vào nắng Buồn thay người chỉ yêu những cơn mưa Ngày ấy có cơn đau quên đặt tên  Hạ vắng kéo yêu thương trôi thật chậm đi rất xa Thu kéo dấu yêu về vội vã Dòng thư tình tôi viết riêng cho người gửi vào nắng Buồn thay người chỉ yêu những cơn mưa Ngày ấy có cơn đau quên đặt tên 
Hero (feat. Christina Perri),I let my soul fall into you I never thought Id fall right through I fell for every word you said  You made me feel I needed you And forced my heart to think its true But I found Im powerless with you Now I dont need your wings to fly No I dont need a hand to hold in mine this time You held me down but I broke free I found the love inside of me Now I dont need a hero to survive Cause I already saved my life  Cause I already saved my life I fell into your fantasy But thats all our love will ever be I lost hope in saving you and me You think Im lost falling apart But your lies just made a stronger heart My life is just about to start Now I dont need your wings to fly No I dont need a hand to hold in mine this time You held me down but I broke free I found the love inside of me Now I dont need a hero to survive Cause I already saved my life Already saved my life I already saved my life Already saved my life I already saved my life  Now I dont need your wings to fly Dont need your wings to fly No I dont need a hand to hold in mine this time This time You held me down but I broke free I found the love inside of me Now I dont need a hero to survive Cause I already saved my life Already saved my life I already saved my life Already saved my life I already saved my life Now I dont need your wings to fly 
eyes blue or brown can't remember,Eyes blue or brown cant remember Lot of time has passed since third of December Eyes green or gray cant remember But I bet you know the color of Heathers Getting cold but I have my own sweater Fuck your polyester cause cottons way better You were playing Jack and Rose When you sunk only you froze cause you gave her your sweater Youre lost in Atlantic trying not to panic But now its too late to come back Moved on and Im better Know my worth Im Heather Not taken for granted Eyes blue or brown cant remember Lot of time has passed since third of December Eyes green or gray cant remember But I bet you know the color of Heathers Eyes blue or brown cant remember Lot of time has passed since third of December Eyes green or gray cant remember But I bet you know the color of Heathers Eyes blue or brown cant remember Lot of time has passed since third of December Eyes green or gray cant remember But I bet you know the color of Heathers Eyes blue or brown cant remember Lot of time has passed since third of December Eyes green or gray cant remember But I bet you know the color of Heathers Eyes blue or brown cant remember Lot of time has passed since third of December Eyes green or gray cant remember But I bet you know the color of Heathers Getting cold but I have my own sweater Fuck your polyester cause cottons way better You were playing Jack and Rose When you sunk only you froze cause you gave her your sweater Youre lost in Atlantic trying not to panic But now its too late to come back Moved on and Im better Know my worth Im Heather Not taken for granted Eyes blue or brown cant remember Lot of time has passed since third of December Eyes green or gray cant remember But I bet you know the color of Heathers Eyes blue or brown cant remember Lot of time has passed since third of December Eyes green or gray cant remember But I bet you know the color of Heathers Eyes blue or brown cant remember Lot of time has passed since third of December Eyes green or gray cant remember But I bet you know the color of Heathers 
Peter Pan Was Right,I guess Peter Pan was right Growing ups a waste of time So I think Ill fly away Set a course for brighter days Find the second star Im soarin And then straight on to the morn I know that Ill be fine Cause I know Peter Pan was right Just a lost boy in a small town Im the same kid but Im grown now Try to make it out but I dont know how Wish that I was young what have I become Now its late night and Im at home So I make friends with my shadow And I play him all my sad sad songs And we dont talk but he sings along like Oohoohohoh Fairytales are not the truth What am I supposed to do Mmmmmmm I guess Peter Pan was right Growing ups a waste of time So I think Ill fly away Set a course for brightеr days Find the second star Im soarin Then straight on to thе morn I know that Ill be fine Cause I know Peter Pan was right Days feel like a blur now Still feel 18 but Im burnt out So I daydream of what I could be If I turn back time to a storyline where My mom read me a tale where A couple kids one girl and a sailor Met a boy in green I thought itd be me But I guess that dream wasnt meant to be like Oohoohohoh Fairytales are not the truth What am I supposed to do Mmmmmmm I guess Peter Pan was right Growing ups a waste of time So I think Ill fly away Set a course for brighter days Find the second star Im soarin Then straight on to the morn I know that Ill be fine Cause I know Peter Pan was right And I dont care if I never land Cause the distant skys always better than My life right now and the place I am So for one last time I guess Peter Pan  I guess Peter Pan was right Growing ups a waste of time So I think Ill fly away Set a course for brighter days Find the second star Im soarin Then straight on to the morn I know that Ill be fine Cause I know Peter Pan was right 
Lạc Vào Trong Mơ,Anh lạc vào trong mơ Thấy em ở trong đó Định chạm bờ môi gió Nhưng khi gần kề em biến mất Baby can you kiss me Ở sâu trong tâm trí Bàn tay em sát bên anh Anh có thể được nắm chặt lấy Nếu đây là giấc mơ thì hãy để anh chìm thật sâu Anh không muốn thức dậy để lỡ vụt mất em nữa đâu Nếu em có giống anh thì hãy đưa tay chạm vào nhau Vì anh tin phép nhiệm màu sẽ biến giấc mơ thành sự thật Can baby kiss me more Kiss me more Ửng hồng tình yêu chỉ trong vài phút Chớm tắt cuộc tình chỉ trong vài giây Đi ngang tâm trí trong 1 thoáng chốc Đem lại tương tư tim say ngất ngây Nhắc đến tươi tắn nhớ đến môi em Nhắc đến ánh nắng nhớ đến nụ cười Nhắc đến ấm áp nhớ đôi tay ấy Mỗi buổi chiều đông ấm cả vai gầy Đi vòng dạo quanh em không cần váy ngắn Anh không cần sh vẫn ấm không cần chăn Bụng ta vẫn căng tròn ta không cần nhà hàng Nụ cười em vẫn hé cạnh quán bán bánh tráng Ta yêu không cầu kì Từ đơn giản nhất Yêu từ cách nhìn đến mái tóc em phảng phất Anh cho 1 lí do em bỏ màu son môi Em cho 1 câu nói tóc anh đổi màu thật Nếu đây là giấc mơ thì hãy để anh chìm thật sâu Anh không muốn thức dậy để lỡ vụt mất em nữa đâu Nếu em có giống anh thì hãy đưa tay chạm vào nhau Vì anh tin phép nhiệm màu sẽ biến giấc mơ thành sự thật Ở trong mơ anh thấy em thật yêu kiều Lướt qua bao chàng trai đến bên nắm tay anh trao nụ hôn nhẹ Khẽ đưa ánh mắt Chạm nhau Từng câu Môi gọi mời Xuyến xao Lảng tránh đi những câu đùa nửa thật Em làm anh đau Anh cố gắng gượng cười để che đi nỗi buồn tim sâu Nếu em có yêu anh thì trả lời anh để yêu lâu Em đừng cười như thế là tim của anh bị slowmo
Querry,Hàng ngày anh vẫn chọn cách dậy sớm Cùng một ly cafe bên đường Lặng nhìn từng đàn chim đang sải cánh bay đi Mặc bộ Travis ra đón ngày mới tâm hồn ta như lạc vô chốn thiên đường Và nụ cười của em đẹp như là hoa đó baby Em đang dạo bước trên con đường dài Anh không còn thấy ưu phiền trên vai Em không còn giống trông như thường ngày Không ưa lời nói mật ngọt bên tai So baby I love it I love it Baby follow me follow me Follow me follow me Ngọt ngào vị cherry đôi môi của em tỏa ra mùi hương thú vị You sweet like berry nhưng anh vẫn luôn gọi em là baby Jully Nàng đẹp tựa là Kathy anh vẫn thường hay được xem ở trên tivi Như playboy Carti khi bên cạnh anh thì em chẳng cần phải nghĩ suy  Anh không cần biết cho dù ngày hay là canh đêm anh vẫn sống trọn vẹn đến từng giờ Anh mong được viết cho bạn bè cho cả anh em nhưng em khiến anh không thể ngừng mơ về em Nỗi nhớ cứ kéo đến hàng đêm Outside rollin with my gang Nhưng trong tim anh vẫn hướng về em em em Im in love love love love Baby skz skz skz skz You living in my mind Ngoài trời rớt rơi mưa mưa Nhẹ nhàng phất phơ lưa thưa Baby gotta feel my vibe Ngọt ngào vị cherry đôi môi của em tỏa ra mùi hương thú vị You sweet like berry nhưng anh vẫn luôn gọi em là baby Jully Nàng đẹp tựa là Kathy anh vẫn thường hay được xem ở trên tivi Như playboy Carti khi bên cạnh anh thì em chẳng cần phải nghĩ suy Vì sao nhờ Cứ tình hình này ôi thôi chết dở Anh như chú cá mắc cạn trên bờ Nghĩ về em lại tức khẩu thành thơ Và điều đó giúp anh miệt mài hàng giờ Và mỗi khi em buồn mỗi khi em buồn Anh thức hết đêm muộn Để kể cho em Và vẽ thêm môi em cười Như mùa xuân đến Chiều nay em ghé chơi Và đó là tất cả những điều anh muốn yeah Đó là tất cả những gì anh muốn Có lẽ anh sẽ cho anh thời gian Tận hưởng niềm vui bên em hàng ngày Mặt trời ngủ quên ánh chiều muộn màng Chiếu xuống dưới tán cây Ngày mai dậy sớm với những giấc mộng tuyệt vời và lồng ngực em sẽ luôn tràn đầy Hận thù khổ đau với ghen tuông gì tầm này Ngọt ngào vị cherry đôi môi của em tại sao lại cong thế nhờ Yeah bọn họ tripping nghĩ đến em nên là lòng dễ mơ Chỉ cần biết là em ở đây chẳng còn thêm nghi ngờ Để vệt son đó nó sẽ đưa anh rơi vào trong từng ý thơ yeah 
